Feature.ID,NuBotR1,NuBotR2,NuBotR3,NuTopR1,NuTopR2,NuTopR3,NyBotR1,NyBotR2,NyBotR3,NyTopR1,NyTopR2,NyTopR3,kingdom,phylum,class,order,family,genus,species,Consensus
6e0d7b44e08e8a4bab2db8c4b8c964bf,0,0,8,0,0,0,13,0,0,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Flavobacteriales, f__Flavobacteriaceae, g__Flavobacterium,,0.999998067866364
877d10927b693d20296f75e72f7334fd,0,0,6,0,0,0,0,15,0,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Chitinophagales, f__Saprospiraceae, g__uncultured,,0.999989125241922
9a573b220ef3e63dbb9fc30a92975b37,0,0,0,0,0,21,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Gammaproteobacteria_Incertae_Sedis, f__Unknown_Family, g__Unknown_Family, s__uncultured_bacterium,0.999097470893976
821d87651efef49ec9f4a0567d921cbf,0,0,0,0,0,21,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria,,,,,0.824833143558868
5af08bdf4f6874fc1f2846d578e7c224,0,0,0,0,0,4,17,0,0,0,0,0,d__Bacteria, p__Campilobacterota, c__Campylobacteria, o__Campylobacterales, f__Sulfurospirillaceae, g__Sulfurospirillum,,0.999999997772357
16c907fb01d3c4b9775b595e9864bba5,20,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Cytophagales, f__Spirosomaceae, g__Runella, s__uncultured_Runella,0.812951775937185
13ce6e72e4577d23baf8ba55fa56ccdf,13,0,0,0,0,0,0,7,0,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Chitinophagales, f__Saprospiraceae, g__uncultured,,0.999189209259537
fd2000b0c3dfadd9f18881b947d2e250,13,0,0,7,0,0,0,0,0,0,0,0,d__Bacteria, p__Myxococcota, c__Polyangia, o__Polyangiales, f__Phaselicystidaceae, g__Phaselicystis, s__uncultured_delta,0.872737824736045
2ce26de2a6ea636e9865583d8867f733,7,0,0,0,0,0,0,13,0,0,0,0,d__Bacteria, p__Bdellovibrionota, c__Oligoflexia, o__Oligoflexales, f__Oligoflexales, g__Oligoflexus, s__uncultured_delta,0.851254623796591
9f3906a40ccbe7db5ab31b80002b8e45,6,0,0,0,0,14,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Micavibrionales, f__uncultured, g__uncultured, s__uncultured_bacterium,0.721412827809807
d9335c1031d257fa77f858c902398169,5,0,0,15,0,0,0,0,0,0,0,0,d__Bacteria,,,,,,,0.984691941135305
66634a929f0164686043f6638d799693,3,0,2,6,0,9,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__SM2D12, g__SM2D12, s__uncultured_Alphaproteobacteria,0.933608490730267
244c5521415ed973adef4aa9a08d2767,0,20,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales,,,,0.988121017705118
280a6e78c52463ff7e5709d93bc573b3,0,20,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Opitutales, f__Opitutaceae, g__Lacunisphaera,,0.999957313482309
15466aa5c46291c365b5d0b6656a111a,0,20,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__Clostridium_sensu_stricto_5, s__uncultured_bacterium,0.829059758951568
875ad953bca4c2d2cb3287364adb173a,0,14,0,0,0,0,6,0,0,0,0,0,d__Bacteria, p__SAR324_clade(Marine_group_B), c__SAR324_clade(Marine_group_B), o__SAR324_clade(Marine_group_B), f__SAR324_clade(Marine_group_B), g__SAR324_clade(Marine_group_B), s__uncultured_soil,0.842769190574245
822f2844356bf3ff9b935db9f321dc9d,0,13,0,0,0,0,0,7,0,0,0,0,d__Bacteria, p__SAR324_clade(Marine_group_B), c__SAR324_clade(Marine_group_B), o__SAR324_clade(Marine_group_B), f__SAR324_clade(Marine_group_B), g__SAR324_clade(Marine_group_B),,0.94900217846354
03e64b44a8f782ffd0ca68559efd25a6,0,12,8,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__SM2D12, g__SM2D12,,0.999127756774999
67c23ec21cf8be6498bfebe70b9db545,0,11,0,0,0,0,0,0,9,0,0,0,d__Bacteria, p__Fibrobacterota, c__Fibrobacteria, o__Fibrobacterales, f__Fibrobacterales, g__BBMC-4, s__uncultured_bacterium,0.995085579189571
51931d8a2191158f3633153cc918e323,0,7,0,0,0,0,0,0,13,0,0,0,d__Bacteria, p__SAR324_clade(Marine_group_B), c__SAR324_clade(Marine_group_B), o__SAR324_clade(Marine_group_B), f__SAR324_clade(Marine_group_B), g__SAR324_clade(Marine_group_B), s__uncultured_bacterium,0.813253676390961
3a506f322de4041cca6b4575dcd01b07,0,2,0,0,0,0,0,0,18,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria,,,,,0.760919101597237
8b9845ab0f68f00edcdb83176ecbecec,0,0,20,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Cytophagales,,,,0.773903940130742
4af224ccdd5fdc38fa04e17742b7df0e,0,0,20,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Cyanobacteria, c__Cyanobacteriia, o__Cyanobacteriales, f__Phormidiaceae, g__Kamptonema_PCC-6407, s__Oscillatoriales_cyanobacterium,0.722419241720045
f9b0d258fdaab31d14d3f77ddd51fda8,0,0,20,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Comamonadaceae, g__Inhella, s__Burkholderiales_bacterium,0.971148692119771
3480557f70b6f29a12f593f1a93dca75,0,0,7,0,0,0,0,0,13,0,0,0,d__Bacteria, p__Chloroflexi, c__Anaerolineae, o__Anaerolineales, f__Anaerolineaceae, g__Pelolinea,,0.762757741173364
32f9e0a742adcd1957df38b1470df944,0,0,7,0,0,0,0,0,13,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Sphingobacteriales, f__env.OPS_17, g__env.OPS_17,,0.999159789678066
04eaaf7fa07de134208c19125c95fa33,0,0,0,20,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__uncultured, g__uncultured, s__uncultured_soil,0.975414204327098
4c00188d0f45b5715641972e8ea912f2,0,0,0,20,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__uncultured, g__uncultured, s__uncultured_bacterium,0.980404895030594
fedfc2837b07aac61ff9c700e5d397e9,0,0,0,14,6,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Paracaedibacterales, f__Paracaedibacteraceae, g__uncultured,,0.999990466880265
492c09ca7838057c5a5541cbeac5e09d,0,0,0,7,0,4,0,0,0,9,0,0,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae, g__Pirellula,,0.996857251901567
700a22e2aefda0a548a81c05b8ef304f,0,0,0,0,20,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__uncultured, g__uncultured, s__metagenome,0.999996779604187
3db765950fef1e73cc2b735cc3c08066,0,0,0,0,20,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Acetobacterales, f__Acetobacteraceae,,,0.71916006723647
ca8e0ce1fa40f1f51c63d734c300c37e,19,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Flavobacteriales, f__NS9_marine_group, g__NS9_marine_group,,0.999999928699421
9bb1c4134834750e98ab6bdb99286812,13,0,0,6,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Micavibrionales, f__uncultured, g__uncultured, s__uncultured_bacterium,0.956934097067229
ec43953330a261560079409202ef2679,6,0,0,0,0,8,0,0,0,0,0,5,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__SM2D12, g__SM2D12,,0.979666334579402
c8118f1afada09167cbdb824836ebbf0,0,19,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Sphingobacteriales, f__env.OPS_17, g__env.OPS_17, s__uncultured_Bacteroidetes,0.816046378610695
162b728cf85b4ffed1445ce296c3c0ab,0,19,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__SAR324_clade(Marine_group_B), c__SAR324_clade(Marine_group_B), o__SAR324_clade(Marine_group_B), f__SAR324_clade(Marine_group_B), g__SAR324_clade(Marine_group_B),,0.977877649706899
b47ab2747b21cb6939bd0dd03c26b5be,0,19,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Sphingobacteriales, f__env.OPS_17, g__env.OPS_17, s__uncultured_Bacteroidetes,0.757093972361789
8a1de48f36fc32e400f184d5794a6bbc,0,19,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Acidaminococcales, f__Acidaminococcaceae, g__uncultured, s__uncultured_bacterium,0.999950156442982
6bf6605803e1e2eea510ad20ad1dfaed,0,19,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Flavobacteriales, f__Weeksellaceae, g__Chryseobacterium,,0.999994116641475
69de2172833a65a9b36214ceb149d21f,0,19,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Rubritaleaceae, g__Rubritaleaceae, s__uncultured_bacterium,0.99999935785926
5e3ddd62bb90eae6f25747bdc6720c16,0,19,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Comamonadaceae, g__Polaromonas,,0.836865659313443
4882b9fe85f91ef98c6fb0d4a77afd1b,0,19,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Chitinophagales,,,,0.965733599190534
8114bbc081374966b9f636b763f54b61,0,19,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae, g__uncultured,,0.99999336240257
658339957f5d838cc4a16abae08132bd,0,11,0,0,0,0,0,0,8,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Flavobacteriales, f__NS9_marine_group, g__NS9_marine_group, s__uncultured_Bacteroidetes,0.999251879515784
5a4c0e91e0b07e98906a90c40e1fddb3,0,8,3,0,0,0,8,0,0,0,0,0,d__Bacteria,,,,,,,0.999968395610497
a34938c48c94233184e780404570803b,0,6,0,0,0,0,0,0,13,0,0,0,d__Bacteria, p__Patescibacteria, c__Gracilibacteria, o__Gracilibacteria, f__Gracilibacteria, g__Gracilibacteria, s__metagenome,0.998882351303625
45576795a614739d3bff75141c9c4847,0,0,19,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Chitinibacteraceae, g__Chitinibacter, s__Chitinibacter_tainanensis,0.990059937807093
ab281319cae0d4d98f114f16a780288a,0,0,19,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria,,,,,,0.793640359833903
1e464d0e487967e347c088909987f635,0,0,19,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptostreptococcales-Tissierellales, f__Peptostreptococcaceae, g__Terrisporobacter, s__Terrisporobacter_glycolicus,0.740124673017689
61a489c9c4603cad72f1e6ac61251c3d,0,0,19,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Micromonosporales, f__Micromonosporaceae,,,0.972192933659991
441ee2d285d9406c16c148abfda97101,0,0,19,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Chloroflexi, c__Anaerolineae, o__SJA-15, f__SJA-15, g__SJA-15, s__uncultured_Chloroflexi,0.746493563269022
0d2a29f285370cff389b8110a4da1cf8,0,0,17,0,0,0,0,0,0,0,0,2,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Thiotrichales, f__Thiotrichaceae, g__Thiothrix,,0.999868208790742
1de09e09d699be7579fa0f04c8c60114,0,0,0,19,0,0,0,0,0,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Flavobacteriales, f__Flavobacteriaceae, g__Flavobacterium,,0.999881098001969
6000e27552f5c3386b3e2bbf8a33180a,0,0,0,19,0,0,0,0,0,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Chitinophagales, f__Chitinophagaceae, g__Ferruginibacter,,0.999815516292595
5bf2a232fb169151415ab657cda25949,0,0,0,19,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae,,,0.996940254338271
c99ee8f18b7745d0c18d3b8aa4c0e881,0,0,0,14,0,5,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae, g__Limibaculum, s__uncultured_organism,0.820844749780335
56f5452f72635482635f99e256656e15,0,0,0,10,0,0,0,0,0,0,9,0,d__Bacteria,,,,,,,0.999999721428538
e1ede65a624f681c1318f71cd138c71d,0,0,0,7,0,0,0,0,0,0,0,12,d__Bacteria, p__Patescibacteria, c__Parcubacteria, o__Candidatus_Kaiserbacteria, f__Candidatus_Kaiserbacteria, g__Candidatus_Kaiserbacteria,,0.999999999891236
054426ec972474812264c6c8068e5d81,0,0,0,5,0,0,0,0,0,0,0,14,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Paracaedibacterales, f__Paracaedibacteraceae, g__uncultured, s__uncultured_bacterium,0.999995186786977
fc1bc086cc97e601633b85e8ef752e65,0,0,0,0,19,0,0,0,0,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Flavobacteriales, f__Flavobacteriaceae, g__Flavobacterium,,0.998563796203224
ec38420c86f29461eeeb3e58fc11b1da,0,0,0,0,5,14,0,0,0,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Chitinophagales, f__Chitinophagaceae, g__Asinibacterium, s__uncultured_bacterium,0.857581041420736
094b5bc4a9af5e5db4a62b68851e51b4,0,0,0,0,0,19,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Azospirillales, f__Azospirillaceae, g__Niveispirillum, s__uncultured_Rhodocista,0.846602533142988
0d02d57f07d4b8ef4e1c90374a0c9118,0,0,0,0,0,19,0,0,0,0,0,0,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Opitutales, f__Opitutaceae, g__Lacunisphaera, s__metagenome,0.987794049667153
152215777d9c842e99463e3ae0e8c29f,0,0,0,0,0,11,0,8,0,0,0,0,d__Bacteria, p__Armatimonadota, c__Fimbriimonadia, o__Fimbriimonadales, f__Fimbriimonadaceae, g__Fimbriimonadaceae, s__metagenome,0.814925916973049
cc9ea73410bbaa8dd95ac65283dd8d57,0,0,0,0,0,8,0,0,0,8,3,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Rickettsiaceae, g__uncultured, s__uncultured_bacterium,0.86573137301932
01471e69f95958c720415d3aa90d7a21,0,0,0,0,0,6,7,0,0,0,0,6,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__SM2D12, g__SM2D12,,0.882683424252611
deab115942cfea868157bf053f579b84,18,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Comamonadaceae,,,0.999995922454434
2a2420ed7014fc63201b14b903130b28,18,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Comamonadaceae, g__Rhodoferax,,0.785452879966515
f09b2d5c4b70c05ab2bfb013f7183751,18,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Caulobacterales, f__Caulobacteraceae, g__Caulobacter, s__Caulobacter_fusiformis,0.729150721082116
522ac29d84d79c8616fe4a049b1fe859,14,0,4,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Sphingobacteriales, f__AKYH767, g__AKYH767,,0.997893235943918
636e3d3cff3fcede057ca3424fa80e53,13,0,0,0,0,5,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Morganellaceae,,,0.849360919310368
6f23c7d0eff119ca091cca71d450db7e,12,0,3,0,0,3,0,0,0,0,0,0,d__Bacteria, p__Bdellovibrionota, c__Bdellovibrionia, o__Bacteriovoracales, f__Bacteriovoracaceae,,,0.999998727242018
8948c58ddcb1b8a1c3b65bbb4a6a4543,9,0,0,9,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Micavibrionales, f__Micavibrionaceae, g__uncultured,,0.708726055817149
3a6df726a367272169c0d3ceafbc61b9,7,0,0,0,0,0,11,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Holosporales, f__Holosporaceae, g__uncultured, s__uncultured_bacterium,0.881352388983138
3f61c492b68d1775f92e6903fdcdedc6,6,0,0,5,0,3,0,0,0,0,4,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Sphingobacteriales, f__NS11-12_marine_group, g__NS11-12_marine_group, s__uncultured_bacterium,0.80017566569882
3381061744ffe9a9c147e230e2a35eec,6,0,0,12,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Micavibrionales, f__uncultured, g__uncultured, s__uncultured_bacterium,0.93461940434019
f854d99b8b3ab3a8ed233999bb951bc6,0,18,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Diplorickettsiales, f__Diplorickettsiaceae, g__Aquicella,,0.999999999432286
768eed302220a2ada691e6d13ba0d3c7,0,18,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__Fimbriiglobus, s__uncultured_planctomycete,0.984868307390005
eda08e8a045fd24d6fe6f3dcd95da738,0,18,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Planctomycetales, f__uncultured, g__uncultured,,0.999976569986694
4be14c4a06d2d796b1f16a402e7bd6d1,0,18,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Comamonadaceae,,,0.999995348393797
1d1460f67f2806bb3ed3b181e54d90c3,0,18,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Bdellovibrionota, c__Bdellovibrionia, o__Bdellovibrionales, f__Bdellovibrionaceae, g__Bdellovibrio, s__uncultured_bacterium,0.750624088140535
61d74ad46a52763f4e14c8c5b707d074,0,18,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__SM2D12, g__SM2D12, s__metagenome,0.915418925424893
ce0bb86a03682cba8c00f19cb357d522,0,18,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae, g__Undibacterium,,0.982640033650875
67338cd78201fa81dead0915de3fd351,0,13,0,0,0,0,0,0,5,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Sphingobacteriales, f__NS11-12_marine_group, g__NS11-12_marine_group,,0.999951021574831
51476a48505fae7ea1da925ad631e3df,0,11,7,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Cyanobacteria, c__Cyanobacteriia, o__Oxyphotobacteria_Incertae_Sedis, f__Unknown_Family, g__Calothrix_KVSF5, s__uncultured_bacterium,0.990667464554829
8293344e9203a674c6dc709e6b1c32eb,0,9,0,0,0,0,0,0,9,0,0,0,d__Bacteria, p__Myxococcota, c__Polyangia, o__Polyangiales, f__Polyangiaceae, g__Pajaroellobacter,,0.996259105661348
8bb50cd9ea8a123779e18d20388bf4e3,0,7,0,0,0,0,0,0,11,0,0,0,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__Fimbriiglobus,,0.976930698062317
0c919f5b281f688b62429895f43c27b1,0,5,0,0,0,0,0,7,6,0,0,0,d__Bacteria, p__WS4, c__WS4, o__WS4, f__WS4, g__WS4, s__uncultured_bacterium,0.988266879084352
d6b4b7aac1f41ed55059af25e25c7e2a,0,0,18,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Planctomycetota, c__Phycisphaerae, o__Phycisphaerales, f__Phycisphaeraceae, g__SM1A02, s__metagenome,0.755259633508228
bf45d133d6994720cebca353a85e76b2,0,0,18,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Acidobacteriota, c__Aminicenantia, o__Aminicenantales, f__Aminicenantales, g__Aminicenantales,,0.999963012883422
95cccfd53f1242e85c9188a66074f42f,0,0,18,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__Pedomicrobium,,0.995078088582092
2c74f2ca75107eefb10892b407909d90,0,0,18,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Rhizobiaceae, g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium, s__Allorhizobium_vitis,0.730422377164743
b750b1f7d06c8232eee1944059ea5817,0,0,14,0,0,0,0,0,0,0,0,4,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__uncultured, s__Clostridiaceae_bacterium,0.999779750734935
da9ca76cbf99c365f630b97a6f608753,0,0,11,0,0,0,0,0,7,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__SM2D12, g__SM2D12, s__metagenome,0.795308379480035
084c13023d2d781cf7457674d14f30fe,0,0,5,13,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Acetobacterales, f__Acetobacteraceae,,,0.877567880897652
a1f4912472cd4c8de41eb5ff13457a1c,0,0,0,18,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Micavibrionales, f__Micavibrionaceae, g__uncultured, s__uncultured_bacterium,0.996555057537701
973ae3e2e2c26174f8b4b1207af29e28,0,0,0,4,4,0,0,10,0,0,0,0,d__Bacteria, p__Verrucomicrobiota, c__Chlamydiae, o__Chlamydiales, f__Parachlamydiaceae, g__Neochlamydia, s__metagenome,0.70533990961866
a69754cbd388c74088482ac7f8f718fb,0,0,0,0,0,12,0,6,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Rhodanobacteraceae, g__uncultured, s__uncultured_bacterium,0.999926838803158
c3aae4815c1252503f0a62c8fc4938f3,0,0,0,0,0,10,0,0,0,8,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Legionellales, f__Legionellaceae, g__Legionella,,0.986013215081813
4778b8e058ed1b681fc8b294568d6c49,17,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae,,,0.974952658851274
e52ec3ff48c7c9ccfa358555ac007d05,17,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Streptomycetales, f__Streptomycetaceae, g__Streptomyces,,0.988834887738557
b6bbab776765aebb2d4731b48712f181,17,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Corynebacteriales, f__Nocardiaceae, g__Rhodococcus,,0.999998332520423
51145a52b5ec3a48cf97246dd5fc95a1,17,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Legionellales, f__Legionellaceae, g__Legionella,,0.99999477648239
0d94998ba8ddb2eb023e563fd3e702d6,11,0,0,0,0,0,0,6,0,0,0,0,d__Bacteria, p__Bdellovibrionota, c__Oligoflexia, o__Oligoflexales, f__uncultured, g__uncultured,,0.999973286940872
c8ef6972496fa137b08a35016973e941,9,0,0,8,0,0,0,0,0,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Cytophagales, f__Microscillaceae, g__Flexibacter, s__Flexibacter_flexilis,0.999999997890242
fe85b0cf23a7736a5d731ecc4a37afff,8,0,0,0,0,9,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Legionellales, f__Legionellaceae, g__Legionella, s__uncultured_bacterium,0.773330228992882
62c861f0067f0b523079a5a35e51c0f1,7,0,0,10,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Mitochondria, g__Mitochondria, s__Micractinium_conductrix,0.999999953003198
48cc62e244d3417cb8f8e76b9f07747b,0,17,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__Fimbriiglobus,,0.999987148052518
ed8042cd0a01fbe7e4355664670041a5,0,17,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae, g__Pir4_lineage, s__uncultured_Pirellula,0.99552715107886
983e64053de61e78e7c4b39632f50867,0,17,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales,,,,0.987779028427941
5a866b3c8be043b0efcae8b5db24a446,0,17,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Oceanospirillales, f__Halomonadaceae, g__Halomonas,,0.999999978077624
25d642a34099a16a8781c08a55253288,0,17,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Cyanobacteria, c__Vampirivibrionia, o__Gastranaerophilales, f__Gastranaerophilales, g__Gastranaerophilales,,0.999666885991731
67e9387e774b6de20ecd69e1e56c0efe,0,11,0,6,0,0,0,0,0,0,0,0,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae, g__Rhodopirellula,,0.930600333104943
3a860548809d5753b777ae5516f72746,0,10,0,0,0,0,0,0,7,0,0,0,d__Bacteria, p__Verrucomicrobiota,,,,,,0.985265193991261
8ad06612b5e8d7270fce0d87cf6fde04,0,8,0,0,0,0,0,0,9,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__BD72BR169, f__BD72BR169, g__BD72BR169, s__uncultured_bacterium,0.999977868158612
e30993c6c3f713ec4273e3feb4b8d6c1,0,4,0,0,0,0,0,9,4,0,0,0,d__Bacteria, p__Myxococcota, c__bacteriap25, o__bacteriap25, f__bacteriap25, g__bacteriap25,,0.937094991568405
